"TOA5","Pinyon1","CR1000X","12170","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","6924","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn","Rain_mm_Tot"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%","","mm"
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Tot"
"2020-12-04 00:00:00",357,12.87,-2.755,"2020-12-04 00:00:00",21.57,"2020-12-03 15:20:00",10.65,"2020-12-03 15:10:00",-0.388,"2020-12-03 05:50:00",30.47,"2020-12-03 05:50:00",9.51,"2020-12-03 16:00:00",0
"2020-12-05 00:00:00",358,12.86,-6.389,"2020-12-04 06:50:00",24.65,"2020-12-04 14:40:00",15.72,"2020-12-04 12:20:00",0.284,"2020-12-04 03:10:00",18.7,"2020-12-04 01:20:00",4.11,"2020-12-04 15:00:00",0
"2020-12-06 00:00:00",359,12.85,-6.984,"2020-12-05 06:50:00",24.01,"2020-12-05 15:00:00",14.89,"2020-12-05 11:50:00",-0.371,"2020-12-05 04:00:00",15.13,"2020-12-05 19:20:00",4.263,"2020-12-05 08:20:00",0
"2020-12-07 00:00:00",360,12.85,-4.294,"2020-12-06 06:30:00",26.42,"2020-12-06 15:00:00",16.85,"2020-12-06 14:50:00",1.484,"2020-12-06 00:20:00",23.03,"2020-12-06 23:40:00",6.371,"2020-12-06 11:10:00",0
"2020-12-08 00:00:00",361,12.86,1.185,"2020-12-07 01:00:00",14.99,"2020-12-07 13:50:00",12.97,"2020-12-07 14:10:00",4.54,"2020-12-07 00:10:00",24.02,"2020-12-07 00:10:00",11.97,"2020-12-07 14:20:00",0
"2020-12-09 00:00:00",362,12.91,2.034,"2020-12-08 06:50:00",20.43,"2020-12-08 14:00:00",15.54,"2020-12-08 10:00:00",6.282,"2020-12-08 06:00:00",20.23,"2020-12-08 20:50:00",10.15,"2020-12-08 10:00:00",0
"2020-12-10 00:00:00",363,12.9,-0.399,"2020-12-09 04:50:00",22.76,"2020-12-09 15:10:00",16.14,"2020-12-09 12:10:00",3.245,"2020-12-09 22:50:00",26.91,"2020-12-09 23:10:00",10.74,"2020-12-09 13:00:00",0
"2020-12-11 00:00:00",364,12.88,-2.732,"2020-12-10 06:40:00",17.76,"2020-12-10 12:20:00",14.58,"2020-12-10 10:10:00",2.835,"2020-12-10 00:30:00",50.09,"2020-12-10 16:30:00",15.45,"2020-12-10 10:10:00",0
"2020-12-12 00:00:00",365,12.89,-3.658,"2020-12-11 07:10:00",20.86,"2020-12-11 11:40:00",15.71,"2020-12-11 12:50:00",0.516,"2020-12-11 06:20:00",64.07,"2020-12-11 21:10:00",11.59,"2020-12-11 12:30:00",0
"2020-12-13 00:00:00",366,12.9,1.772,"2020-12-12 00:10:00",18.88,"2020-12-12 14:40:00",14.88,"2020-12-12 13:10:00",4.092,"2020-12-13 00:00:00",61.34,"2020-12-12 16:30:00",26.65,"2020-12-12 22:10:00",0
"2020-12-14 00:00:00",367,12.89,-4.999,"2020-12-13 07:10:00",20.44,"2020-12-13 14:50:00",9.66,"2020-12-13 22:10:00",-3.313,"2020-12-13 05:20:00",43.16,"2020-12-13 05:20:00",18.52,"2020-12-13 12:20:00",0
"2020-12-15 00:00:00",368,12.91,1.977,"2020-12-15 00:00:00",21.7,"2020-12-14 15:20:00",11.48,"2020-12-14 12:10:00",2.764,"2020-12-14 20:00:00",60.43,"2020-12-14 07:40:00",23.67,"2020-12-14 12:50:00",0
"2020-12-16 00:00:00",369,12.88,-2.265,"2020-12-15 07:00:00",19.86,"2020-12-15 15:30:00",10.52,"2020-12-15 12:40:00",0.249,"2020-12-15 22:10:00",48.8,"2020-12-15 06:40:00",13.15,"2020-12-15 23:10:00",0
"2020-12-17 00:00:00",370,12.87,-3.546,"2020-12-16 06:40:00",25.21,"2020-12-16 14:50:00",15.37,"2020-12-16 13:50:00",0.126,"2020-12-16 01:10:00",46.36,"2020-12-16 21:40:00",11.26,"2020-12-16 08:10:00",0
"2020-12-18 00:00:00",371,12.88,0.481,"2020-12-17 00:10:00",18.03,"2020-12-17 15:50:00",14.39,"2020-12-17 11:10:00",0.904,"2020-12-17 22:40:00",79.76,"2020-12-17 21:50:00",16.96,"2020-12-17 09:30:00",0
"2020-12-19 00:00:00",372,12.88,-2.111,"2020-12-18 03:30:00",21.5,"2020-12-18 15:10:00",11.35,"2020-12-18 14:10:00",-1.129,"2020-12-18 20:40:00",58.33,"2020-12-18 03:00:00",27.68,"2020-12-18 14:10:00",0
"2020-12-20 00:00:00",373,12.87,-3.992,"2020-12-19 06:40:00",24.58,"2020-12-19 15:00:00",15.01,"2020-12-19 14:10:00",-0.226,"2020-12-19 05:00:00",39.14,"2020-12-19 05:30:00",10.18,"2020-12-19 14:50:00",0
"2020-12-21 00:00:00",374,12.89,1.816,"2020-12-20 01:20:00",28.43,"2020-12-20 14:40:00",19.72,"2020-12-20 12:10:00",7.27,"2020-12-20 00:30:00",23.57,"2020-12-20 23:30:00",6.8,"2020-12-20 14:10:00",0
"2020-12-22 00:00:00",375,12.87,0.859,"2020-12-21 06:10:00",27.6,"2020-12-21 15:10:00",19.18,"2020-12-21 12:40:00",6.479,"2020-12-21 06:00:00",32.06,"2020-12-21 04:10:00",13.21,"2020-12-21 12:40:00",0
"2020-12-23 00:00:00",376,12.89,6.534,"2020-12-22 00:10:00",22.32,"2020-12-22 15:20:00",18.86,"2020-12-22 12:30:00",8.09,"2020-12-22 19:10:00",25.13,"2020-12-22 01:00:00",6.74,"2020-12-22 12:50:00",0
"2020-12-24 00:00:00",377,12.89,-0.058,"2020-12-24 00:00:00",20.26,"2020-12-23 12:50:00",12.97,"2020-12-23 12:50:00",-0.115,"2020-12-23 23:20:00",25.34,"2020-12-23 02:40:00",7.917,"2020-12-23 12:40:00",0
"2020-12-25 00:00:00",378,12.88,-1.113,"2020-12-24 01:40:00",15.3,"2020-12-24 14:10:00",10.45,"2020-12-24 13:50:00",0.403,"2020-12-24 01:20:00",82.1,"2020-12-24 17:40:00",7.134,"2020-12-24 14:10:00",0
"2020-12-26 00:00:00",379,12.87,-2.191,"2020-12-25 07:10:00",23.32,"2020-12-25 14:50:00",14.25,"2020-12-25 14:20:00",0.37,"2020-12-25 03:40:00",68.58,"2020-12-25 00:10:00",15.08,"2020-12-25 10:50:00",0
"2020-12-27 00:00:00",380,12.89,4.928,"2020-12-26 00:10:00",21.45,"2020-12-26 12:20:00",17.36,"2020-12-26 11:20:00",4.894,"2020-12-26 21:10:00",53.9,"2020-12-26 21:00:00",15.42,"2020-12-26 10:50:00",0
"2020-12-28 00:00:00",381,12.88,-0.7,"2020-12-27 06:30:00",17.51,"2020-12-27 10:20:00",13.05,"2020-12-27 10:00:00",1.489,"2020-12-27 06:00:00",72.05,"2020-12-28 00:00:00",14.64,"2020-12-27 00:30:00",0
"2020-12-29 00:00:00",382,12.89,1.078,"2020-12-29 00:00:00",6.94,"2020-12-28 16:00:00",3.924,"2020-12-28 12:40:00",-0.231,"2020-12-28 05:40:00",96.3,"2020-12-28 10:30:00",73.77,"2020-12-28 00:10:00",0
"2020-12-30 00:00:00",383,12.91,-1.921,"2020-12-29 06:50:00",11.41,"2020-12-29 16:10:00",6.19,"2020-12-29 13:00:00",-1.663,"2020-12-29 05:40:00",96,"2020-12-29 00:20:00",18.71,"2020-12-29 23:40:00",0
"2020-12-31 00:00:00",384,12.91,-2.22,"2020-12-30 07:20:00",21.13,"2020-12-30 15:10:00",12.91,"2020-12-30 15:10:00",1.573,"2020-12-30 05:30:00",37.31,"2020-12-30 20:20:00",10.61,"2020-12-30 12:50:00",0
"2021-01-01 00:00:00",385,12.89,0.885,"2020-12-31 01:20:00",17.51,"2020-12-31 12:30:00",9.35,"2020-12-31 12:20:00",2.984,"2020-12-31 06:00:00",45.29,"2020-12-31 23:30:00",16.1,"2020-12-31 04:30:00",0
"2021-01-02 00:00:00",386,12.9,-1.194,"2021-01-01 23:50:00",20.72,"2021-01-01 15:00:00",11.96,"2021-01-01 13:50:00",0.033,"2021-01-01 21:30:00",59.99,"2021-01-01 21:30:00",24.91,"2021-01-01 13:50:00",0
"2021-01-03 00:00:00",387,12.88,-0.837,"2021-01-02 00:10:00",20.62,"2021-01-02 13:20:00",13.14,"2021-01-02 13:50:00",2.844,"2021-01-02 01:30:00",53.03,"2021-01-02 22:00:00",25.61,"2021-01-02 12:50:00",0
"2021-01-04 00:00:00",388,12.89,-0.075,"2021-01-03 07:00:00",23.35,"2021-01-03 15:20:00",12.6,"2021-01-03 12:40:00",2.328,"2021-01-03 04:10:00",61.4,"2021-01-03 04:30:00",29.86,"2021-01-03 12:40:00",0
"2021-01-05 00:00:00",389,12.87,-1.467,"2021-01-04 07:00:00",23.79,"2021-01-04 14:40:00",14.55,"2021-01-04 15:40:00",1.455,"2021-01-04 02:10:00",67.1,"2021-01-04 06:10:00",28.92,"2021-01-04 23:40:00",0
"2021-01-06 00:00:00",390,12.87,-2.427,"2021-01-05 07:20:00",24.81,"2021-01-05 15:20:00",17.77,"2021-01-05 10:50:00",3.124,"2021-01-05 23:40:00",46.26,"2021-01-05 21:40:00",10.54,"2021-01-05 08:10:00",0
"2021-01-07 00:00:00",391,12.86,-1.813,"2021-01-06 03:50:00",23.14,"2021-01-06 15:20:00",15.37,"2021-01-06 12:00:00",3.104,"2021-01-06 02:20:00",44.81,"2021-01-06 01:40:00",15.01,"2021-01-06 11:40:00",0
"2021-01-08 00:00:00",392,12.86,-2.049,"2021-01-07 07:10:00",23.69,"2021-01-07 15:20:00",15.63,"2021-01-07 12:00:00",2.002,"2021-01-07 06:20:00",39.46,"2021-01-07 06:20:00",15.71,"2021-01-07 09:50:00",0
"2021-01-09 00:00:00",393,12.86,-2.358,"2021-01-08 04:00:00",24.98,"2021-01-08 15:20:00",16.26,"2021-01-08 11:20:00",2.365,"2021-01-08 00:10:00",41.85,"2021-01-08 06:20:00",10.69,"2021-01-09 00:00:00",0
"2021-01-10 00:00:00",394,12.86,0.47,"2021-01-09 22:40:00",22.95,"2021-01-09 15:40:00",13.46,"2021-01-09 01:30:00",1.475,"2021-01-09 20:40:00",31.9,"2021-01-09 20:40:00",7.792,"2021-01-09 01:40:00",0
"2021-01-11 00:00:00",395,12.86,-3.729,"2021-01-10 07:20:00",21.41,"2021-01-10 13:20:00",12.41,"2021-01-10 11:10:00",-0.006,"2021-01-10 19:30:00",44.93,"2021-01-10 23:30:00",18.49,"2021-01-10 11:10:00",0
"2021-01-12 00:00:00",396,12.87,-3.172,"2021-01-11 02:10:00",22.29,"2021-01-11 15:30:00",12.7,"2021-01-11 13:50:00",-0.345,"2021-01-11 00:50:00",47.5,"2021-01-11 00:50:00",16.81,"2021-01-11 13:50:00",0
"2021-01-13 00:00:00",397,12.85,-5.038,"2021-01-12 05:30:00",22.9,"2021-01-12 15:00:00",12.75,"2021-01-12 15:00:00",-0.222,"2021-01-12 00:40:00",40.09,"2021-01-12 00:30:00",15.51,"2021-01-12 13:10:00",0
"2021-01-14 00:00:00",398,12.86,-2.704,"2021-01-13 05:50:00",27.67,"2021-01-13 14:10:00",19.64,"2021-01-13 13:50:00",1.55,"2021-01-13 04:10:00",34.74,"2021-01-13 23:00:00",7.216,"2021-01-13 13:50:00",0
"2021-01-15 00:00:00",399,12.87,4.135,"2021-01-14 02:30:00",28.27,"2021-01-14 15:10:00",20.83,"2021-01-14 14:30:00",7.706,"2021-01-14 00:40:00",38.9,"2021-01-14 00:40:00",6.75,"2021-01-14 14:50:00",0
"2021-01-16 00:00:00",400,12.89,6.26,"2021-01-16 00:00:00",31.18,"2021-01-15 15:20:00",22.56,"2021-01-15 14:50:00",10.75,"2021-01-15 18:40:00",19.11,"2021-01-15 00:20:00",3.727,"2021-01-15 16:30:00",0
"2021-01-17 00:00:00",401,12.85,2.666,"2021-01-16 06:10:00",29.52,"2021-01-16 14:50:00",21.37,"2021-01-16 11:10:00",10.19,"2021-01-16 05:40:00",25.35,"2021-01-16 22:50:00",6.754,"2021-01-16 00:30:00",0
"2021-01-18 00:00:00",402,12.86,0.947,"2021-01-17 07:20:00",29.49,"2021-01-17 15:50:00",19.34,"2021-01-17 12:50:00",4.981,"2021-01-17 05:00:00",31.98,"2021-01-17 04:40:00",10.27,"2021-01-17 15:20:00",0
"2021-01-19 00:00:00",403,12.84,0.432,"2021-01-18 06:30:00",26.97,"2021-01-18 15:10:00",17.65,"2021-01-18 13:40:00",5.442,"2021-01-18 05:50:00",32.43,"2021-01-18 22:40:00",13.46,"2021-01-18 12:20:00",0
"2021-01-20 00:00:00",404,12.86,4.848,"2021-01-19 00:40:00",16.89,"2021-01-19 09:50:00",10.45,"2021-01-19 01:30:00",3.295,"2021-01-19 12:10:00",72.14,"2021-01-19 23:00:00",15.59,"2021-01-19 02:30:00",0
"2021-01-21 00:00:00",405,12.88,5.078,"2021-01-20 01:20:00",9.68,"2021-01-20 12:50:00",7.301,"2021-01-20 12:30:00",4.344,"2021-01-20 04:50:00",95.9,"2021-01-20 07:40:00",60.01,"2021-01-20 03:10:00",0
"2021-01-22 00:00:00",406,12.92,4.356,"2021-01-21 22:20:00",24.73,"2021-01-21 15:40:00",14.06,"2021-01-21 13:00:00",4.498,"2021-01-21 22:00:00",93.7,"2021-01-21 02:50:00",50.5,"2021-01-21 15:20:00",0
"2021-01-23 00:00:00",407,12.89,4.236,"2021-01-22 22:30:00",14.14,"2021-01-22 14:50:00",10.37,"2021-01-22 11:30:00",2.77,"2021-01-22 20:10:00",83.2,"2021-01-22 18:10:00",48.22,"2021-01-22 12:30:00",0
"2021-01-24 00:00:00",408,12.91,-0.842,"2021-01-24 00:00:00",8.28,"2021-01-23 11:10:00",5.33,"2021-01-23 11:00:00",-0.81,"2021-01-23 23:50:00",95,"2021-01-23 18:20:00",57.88,"2021-01-23 11:00:00",0
"2021-01-25 00:00:00",409,12.9,-2.011,"2021-01-24 04:10:00",9.59,"2021-01-24 14:10:00",6.015,"2021-01-24 10:30:00",-1.344,"2021-01-24 03:40:00",94.7,"2021-01-24 07:30:00",55.14,"2021-01-24 10:30:00",0
"2021-01-26 00:00:00",410,12.91,-2.207,"2021-01-25 23:20:00",1.608,"2021-01-25 00:50:00",1.376,"2021-01-25 00:20:00",-3.339,"2021-01-25 17:30:00",97.2,"2021-01-25 07:30:00",66.66,"2021-01-25 22:10:00",0
"2021-01-27 00:00:00",411,12.99,-4.807,"2021-01-27 00:00:00",5.959,"2021-01-26 15:50:00",2.794,"2021-01-26 15:20:00",-3.911,"2021-01-26 23:30:00",77.86,"2021-01-26 21:20:00",48.2,"2021-01-26 15:20:00",0
"2021-01-28 00:00:00",412,13,-5.676,"2021-01-27 03:10:00",17.52,"2021-01-27 15:30:00",4.368,"2021-01-27 10:10:00",-4.197,"2021-01-27 02:10:00",92.6,"2021-01-27 19:00:00",45.58,"2021-01-27 07:30:00",0
"2021-01-29 00:00:00",413,12.92,-1.669,"2021-01-28 01:40:00",20.35,"2021-01-28 14:50:00",9.46,"2021-01-28 11:10:00",0.655,"2021-01-28 00:10:00",75.39,"2021-01-28 00:10:00",38.16,"2021-01-28 22:50:00",0
"2021-01-30 00:00:00",414,12.9,-0.3,"2021-01-30 00:00:00",7.268,"2021-01-29 12:20:00",5.881,"2021-01-29 00:20:00",-0.28,"2021-01-29 05:10:00",97.2,"2021-01-29 08:00:00",64.69,"2021-01-29 00:10:00",0
"2021-01-31 00:00:00",415,12.97,-3.268,"2021-01-30 07:20:00",19.7,"2021-01-30 15:40:00",8.33,"2021-01-30 15:00:00",-0.739,"2021-01-30 03:30:00",80.6,"2021-01-30 07:00:00",44.44,"2021-01-30 16:30:00",0
"2021-02-01 00:00:00",416,12.9,-2.958,"2021-01-31 07:00:00",18.87,"2021-01-31 13:10:00",11.26,"2021-01-31 12:20:00",0.425,"2021-01-31 00:10:00",69.22,"2021-01-31 00:10:00",27.74,"2021-01-31 15:20:00",0
"2021-02-02 00:00:00",417,12.92,4.115,"2021-02-01 02:30:00",21.74,"2021-02-01 11:20:00",16.35,"2021-02-01 13:40:00",6.119,"2021-02-01 00:50:00",64.36,"2021-02-01 23:50:00",22.67,"2021-02-01 06:30:00",0
"2021-02-03 00:00:00",418,12.92,8.31,"2021-02-02 00:10:00",26.19,"2021-02-02 14:40:00",19.78,"2021-02-02 14:10:00",9.04,"2021-02-02 00:10:00",69.62,"2021-02-02 19:00:00",38.35,"2021-02-02 14:10:00",0
"2021-02-04 00:00:00",419,12.89,7.133,"2021-02-03 07:10:00",22.68,"2021-02-03 15:40:00",18.57,"2021-02-03 11:30:00",8.89,"2021-02-03 04:40:00",67.08,"2021-02-03 00:10:00",20.94,"2021-02-03 09:30:00",0
"2021-02-05 00:00:00",420,12.89,1.698,"2021-02-04 06:30:00",24.08,"2021-02-04 16:00:00",12.77,"2021-02-04 14:30:00",3.415,"2021-02-04 20:20:00",47.38,"2021-02-04 18:20:00",8.51,"2021-02-04 03:50:00",0
"2021-02-06 00:00:00",421,12.87,-0.603,"2021-02-05 05:40:00",28.91,"2021-02-05 15:20:00",18.28,"2021-02-05 15:00:00",3.001,"2021-02-05 05:00:00",36.95,"2021-02-05 19:30:00",14.73,"2021-02-05 15:00:00",0
"2021-02-07 00:00:00",422,12.84,1.649,"2021-02-06 05:00:00",28.67,"2021-02-06 15:50:00",17.56,"2021-02-06 12:00:00",4.146,"2021-02-06 01:00:00",42.3,"2021-02-06 01:00:00",12.77,"2021-02-06 12:10:00",0
"2021-02-08 00:00:00",423,12.84,-1.073,"2021-02-07 06:10:00",29.45,"2021-02-07 16:10:00",19.07,"2021-02-07 10:40:00",4.992,"2021-02-07 03:50:00",36.29,"2021-02-07 21:00:00",11.55,"2021-02-07 10:40:00",0
"2021-02-09 00:00:00",424,12.84,2.181,"2021-02-08 03:20:00",27.61,"2021-02-08 16:00:00",17.19,"2021-02-08 10:00:00",5.997,"2021-02-08 03:00:00",35.2,"2021-02-08 18:20:00",15.72,"2021-02-08 09:00:00",0
"2021-02-10 00:00:00",425,12.87,6.408,"2021-02-09 23:40:00",22.31,"2021-02-09 15:40:00",17.03,"2021-02-09 14:00:00",6.254,"2021-02-09 23:30:00",35.72,"2021-02-09 16:30:00",7.33,"2021-02-09 02:30:00",0
"2021-02-11 00:00:00",426,12.88,1.254,"2021-02-10 07:00:00",29.22,"2021-02-10 15:50:00",16.24,"2021-02-10 14:10:00",4.746,"2021-02-10 01:50:00",49.3,"2021-02-10 21:00:00",18.16,"2021-02-10 08:10:00",0
"2021-02-12 00:00:00",427,12.84,-0.497,"2021-02-11 06:50:00",28.13,"2021-02-11 14:10:00",19.15,"2021-02-11 14:10:00",4.593,"2021-02-11 06:50:00",56.33,"2021-02-12 00:00:00",19.47,"2021-02-11 14:50:00",0
"2021-02-13 00:00:00",428,12.87,2.82,"2021-02-12 23:20:00",24.58,"2021-02-12 16:20:00",12.84,"2021-02-12 16:00:00",3.789,"2021-02-12 21:50:00",85.6,"2021-02-12 07:40:00",35.73,"2021-02-12 13:40:00",0
"2021-02-14 00:00:00",429,12.88,3,"2021-02-14 00:00:00",19.49,"2021-02-13 12:20:00",14.18,"2021-02-13 10:40:00",3.312,"2021-02-14 00:00:00",66.44,"2021-02-13 16:50:00",16.85,"2021-02-13 05:20:00",0
"2021-02-15 00:00:00",430,12.92,-1.657,"2021-02-14 05:40:00",23.29,"2021-02-14 14:40:00",11.67,"2021-02-14 14:40:00",-0.612,"2021-02-14 04:40:00",74.25,"2021-02-14 04:00:00",22.8,"2021-02-14 13:40:00",0
"2021-02-16 00:00:00",431,12.88,1.384,"2021-02-15 04:00:00",19,"2021-02-15 13:40:00",13.98,"2021-02-15 13:50:00",3.696,"2021-02-15 03:30:00",71.56,"2021-02-15 23:20:00",33.31,"2021-02-15 05:00:00",0
"2021-02-17 00:00:00",432,12.94,1.166,"2021-02-17 00:00:00",20.57,"2021-02-16 11:30:00",14.12,"2021-02-16 11:40:00",2.735,"2021-02-16 23:50:00",71.39,"2021-02-16 00:20:00",20.98,"2021-02-16 11:40:00",0
"2021-02-18 00:00:00",433,12.89,-3.112,"2021-02-17 05:50:00",22.3,"2021-02-17 16:10:00",10.39,"2021-02-17 12:40:00",0.197,"2021-02-17 05:10:00",50.42,"2021-02-17 05:10:00",17.58,"2021-02-17 20:20:00",0
"2021-02-19 00:00:00",434,12.88,-2.029,"2021-02-18 06:50:00",24.04,"2021-02-18 16:10:00",9.98,"2021-02-18 15:00:00",-1.04,"2021-02-18 23:00:00",30.84,"2021-02-18 23:00:00",9.18,"2021-02-18 14:40:00",0
"2021-02-20 00:00:00",435,12.87,-3.635,"2021-02-19 06:40:00",26.8,"2021-02-19 15:40:00",13.93,"2021-02-19 17:50:00",-1.25,"2021-02-19 04:40:00",30.04,"2021-02-19 04:40:00",10.92,"2021-02-19 08:50:00",0
"2021-02-21 00:00:00",436,12.87,3.705,"2021-02-21 00:00:00",24.87,"2021-02-20 15:20:00",15.77,"2021-02-20 13:50:00",5.149,"2021-02-20 20:40:00",38.99,"2021-02-20 05:30:00",7.445,"2021-02-20 15:50:00",0
"2021-02-22 00:00:00",437,12.88,-0.169,"2021-02-22 00:00:00",26.36,"2021-02-21 15:30:00",12.39,"2021-02-21 15:10:00",1.099,"2021-02-21 23:30:00",34.96,"2021-02-21 06:40:00",13.16,"2021-02-21 16:00:00",0
"2021-02-23 00:00:00",438,12.85,-4.412,"2021-02-22 06:40:00",28.9,"2021-02-22 16:10:00",15.87,"2021-02-22 15:00:00",-0.593,"2021-02-22 06:10:00",36.02,"2021-02-22 06:10:00",11.49,"2021-02-22 16:10:00",0
"2021-02-24 00:00:00",439,12.83,-3.043,"2021-02-23 06:40:00",31.32,"2021-02-23 16:00:00",19.11,"2021-02-23 13:50:00",2.56,"2021-02-23 06:30:00",34.33,"2021-02-23 23:50:00",11.99,"2021-02-23 11:40:00",0
"2021-02-25 00:00:00",440,12.82,-0.316,"2021-02-24 06:50:00",25.96,"2021-02-24 15:50:00",20.11,"2021-02-24 12:10:00",6.523,"2021-02-24 06:30:00",35.55,"2021-02-24 22:50:00",12.56,"2021-02-24 09:20:00",0
"2021-02-26 00:00:00",441,12.86,0.122,"2021-02-26 00:00:00",25.04,"2021-02-25 15:30:00",10.78,"2021-02-25 14:00:00",-0.281,"2021-02-25 20:50:00",29.38,"2021-02-25 00:10:00",5.342,"2021-02-25 23:10:00",0
"2021-02-27 00:00:00",442,12.86,-3.152,"2021-02-26 06:50:00",29.82,"2021-02-26 15:30:00",17.43,"2021-02-26 15:50:00",2.323,"2021-02-26 05:40:00",17.37,"2021-02-26 23:50:00",4.841,"2021-02-26 00:40:00",0
"2021-02-28 00:00:00",443,12.87,5.566,"2021-02-28 00:00:00",26.92,"2021-02-27 15:50:00",14.33,"2021-02-27 14:10:00",4.166,"2021-02-27 19:10:00",32.38,"2021-02-27 20:10:00",10.62,"2021-02-27 01:40:00",0
"2021-03-01 00:00:00",444,12.85,-1.842,"2021-03-01 00:00:00",24.01,"2021-02-28 16:20:00",8.7,"2021-02-28 14:10:00",-2.013,"2021-02-28 23:00:00",30.6,"2021-02-28 06:20:00",11.08,"2021-02-28 16:00:00",0
"2021-03-02 00:00:00",445,12.86,-7.179,"2021-03-01 06:40:00",24.61,"2021-03-01 15:40:00",10.76,"2021-03-01 15:10:00",-4.009,"2021-03-01 05:20:00",27.2,"2021-03-01 05:20:00",10.69,"2021-03-01 16:00:00",0
"2021-03-03 00:00:00",446,12.86,-4.212,"2021-03-02 03:30:00",27.82,"2021-03-02 16:20:00",15.18,"2021-03-02 13:20:00",-0.907,"2021-03-02 01:30:00",27.99,"2021-03-03 00:00:00",9.3,"2021-03-02 10:00:00",0
"2021-03-04 00:00:00",447,12.84,-2.551,"2021-03-03 03:40:00",21.06,"2021-03-03 10:50:00",10.62,"2021-03-03 08:10:00",0.187,"2021-03-03 12:30:00",96.9,"2021-03-03 12:50:00",20.82,"2021-03-03 04:40:00",0
"2021-03-05 00:00:00",448,12.97,-0.409,"2021-03-04 06:50:00",28.43,"2021-03-04 16:10:00",14.16,"2021-03-04 13:40:00",1.484,"2021-03-04 04:50:00",91.9,"2021-03-04 00:20:00",22.48,"2021-03-04 15:10:00",0
"2021-03-06 00:00:00",449,12.84,-2.261,"2021-03-05 06:30:00",31.33,"2021-03-05 16:00:00",17.89,"2021-03-05 15:40:00",2.75,"2021-03-05 00:40:00",45.34,"2021-03-05 06:10:00",14.6,"2021-03-05 14:20:00",0
"2021-03-07 00:00:00",450,12.84,2.871,"2021-03-06 06:30:00",28.44,"2021-03-06 15:20:00",20.61,"2021-03-06 13:20:00",6.267,"2021-03-06 06:20:00",47.83,"2021-03-06 00:40:00",6.542,"2021-03-06 13:30:00",0
"2021-03-08 00:00:00",451,12.86,1.792,"2021-03-07 04:50:00",31.77,"2021-03-07 15:40:00",17.86,"2021-03-07 14:20:00",5.376,"2021-03-07 03:30:00",50.07,"2021-03-07 22:10:00",17.9,"2021-03-07 09:00:00",0
"2021-03-09 00:00:00",452,12.85,4.263,"2021-03-08 06:40:00",21.26,"2021-03-08 15:40:00",14.33,"2021-03-08 13:30:00",3.412,"2021-03-08 06:30:00",79.32,"2021-03-08 01:40:00",27.18,"2021-03-08 00:10:00",0
"2021-03-10 00:00:00",453,12.91,2.282,"2021-03-10 00:00:00",13.82,"2021-03-09 15:40:00",9.1,"2021-03-09 09:20:00",1.315,"2021-03-09 20:10:00",72.33,"2021-03-10 00:00:00",27.78,"2021-03-09 09:40:00",0
"2021-03-11 00:00:00",454,12.97,0.454,"2021-03-10 23:50:00",9.81,"2021-03-10 15:10:00",7.018,"2021-03-10 12:00:00",-0.726,"2021-03-10 23:30:00",97.4,"2021-03-10 23:40:00",48.73,"2021-03-10 12:00:00",0
"2021-03-12 00:00:00",455,12.99,-0.606,"2021-03-12 00:00:00",15.01,"2021-03-11 14:50:00",6.44,"2021-03-11 13:40:00",-1.064,"2021-03-11 04:00:00",97.7,"2021-03-11 04:00:00",50.93,"2021-03-11 14:40:00",0
"2021-03-13 00:00:00",456,13.01,-5.141,"2021-03-12 06:30:00",16.14,"2021-03-12 10:30:00",6.878,"2021-03-12 13:00:00",-3.44,"2021-03-12 05:20:00",82.6,"2021-03-12 22:00:00",39.46,"2021-03-12 13:20:00",0
"2021-03-14 00:00:00",457,13.03,0.005,"2021-03-13 05:50:00",17.2,"2021-03-13 15:50:00",10.06,"2021-03-13 14:20:00",0.308,"2021-03-13 02:30:00",81.2,"2021-03-13 03:00:00",32.83,"2021-03-13 14:00:00",0
"2021-03-15 00:00:00",458,12.96,0.231,"2021-03-14 05:10:00",23.88,"2021-03-14 11:00:00",15.92,"2021-03-14 10:50:00",2.944,"2021-03-14 04:00:00",69.64,"2021-03-14 23:30:00",18.77,"2021-03-14 22:10:00",0
"2021-03-16 00:00:00",459,12.91,-0.408,"2021-03-15 23:40:00",11.6,"2021-03-15 13:30:00",8.57,"2021-03-15 13:20:00",-1.724,"2021-03-15 17:50:00",96.6,"2021-03-15 16:50:00",51.16,"2021-03-15 00:50:00",0
"2021-03-17 00:00:00",460,13.02,-2.264,"2021-03-16 05:50:00",24.29,"2021-03-16 15:50:00",11.01,"2021-03-16 14:30:00",-1.83,"2021-03-16 04:40:00",79.57,"2021-03-16 21:50:00",36.77,"2021-03-16 15:00:00",0
